Label,X,Y,Z,LWP,Rg,gs,An,Tleaf,Node
LI_5,75.29,-11.28,131.81,-0.9472093500272376,37.70227607703526,0.05506513516247952,1.93444038399916,31.940046980892156,_ProxyNode(1750)
LII_1,75.2,-3.29,143.2,-0.9633636327900712,4.94378147660311,0.016511449312031076,-0.3957979056869334,32.56275930756935,_ProxyNode(1748)
LII_2,74.41,-8.5,140.86,-0.9643739751030513,22.703923919720054,0.03649577353013488,0.7664530217551047,32.33212278432227,_ProxyNode(1746)
LII_3,73.53,-7.42,136.33,-0.9652564082794957,20.051262149835374,0.033478438539102144,0.632833672177135,32.32369769850585,_ProxyNode(1737)
LII_4,66.97,-15.74,136.97,-0.9665295548824304,118.49728354036353,0.1443222137164155,7.551014579394391,31.357940031051967,_ProxyNode(1736)
LII_5,66.83,-15.14,133.02,-0.967099267926568,86.98075449065128,0.11054726976466822,5.483588029364007,31.719231198892015,_ProxyNode(1734)
LI_6,83.91,15.97,143.4,-0.9649747260745615,96.18303044058243,0.120586198084619,6.155066568150975,31.453321042555842,_ProxyNode(1732)
LII_1,81.26,3.76,159.88,-0.9804539298942148,26.01410406766125,0.0400896020440509,1.1344545593273558,32.35981255377653,_ProxyNode(1730)
LII_2,76.62,4.6,161.9,-0.982738463935891,11.154349419228756,0.023114580513725,0.05168747344789537,32.497825797773075,_ProxyNode(1728)
LII_3,80.94,9.66,166.44,-0.9850142933009645,9.941263942502786,0.02176872252769664,-0.024901501845775442,32.43284479835916,_ProxyNode(1726)
LII_4,73.26,10.08,168.07,-0.9873854099229168,65.82951964540014,0.08555374178912861,4.0797335500155185,31.676059872270333,_ProxyNode(1716)
LII_5,78.8,14.01,171.25,-0.9901754398705913,249.74009635071226,0.24165174100129727,13.867784365140313,31.04647676157973,_ProxyNode(1715)
LI_7,72.99,-12.77,150.99,-0.9810544697526487,103.70887452880567,0.12779693988291993,6.653662254119116,30.970256872489042,_ProxyNode(1713)
LII_1,78.13,-2.36,168.18,-0.9910520916259602,4.82039355846437,0.016245919178684832,-0.3800551709945843,32.630903130975696,_ProxyNode(1711)
LII_2,77.65,-8.36,172.09,-0.9932571120962017,12.640376482623138,0.02460903676055304,0.14848668125088693,32.44263312134506,_ProxyNode(1709)
LII_3,79.97,-5.74,172.74,-0.9954959260350319,12.614275006929242,0.024586419033030514,0.1764362068597265,32.393768706039744,_ProxyNode(1707)
LII_4,79.92,-10.82,173.43,-0.997870558093975,136.3535463105002,0.15792924155361548,8.67896259799721,30.929624140611516,_ProxyNode(1705)
LII_5,71.41,-11.54,178.02,-1.000058426878304,177.53765132041065,0.1933310720835937,10.96081967917435,30.724652130282585,_ProxyNode(1695)
LI_8,85.7,11.41,158.66,-0.9910327896691351,84.67174790423593,0.10594939479734383,5.405415772594857,31.325941512760377,_ProxyNode(1694)
LII_1,80.86,5.92,172.93,-0.9982934024645649,10.936591853773248,0.022677558334356432,0.034866980296964556,32.53121694397229,_ProxyNode(1692)
LII_2,79.68,13.24,174.6,-1.000228746770134,78.508384218935,0.09815259563570733,4.913680209297258,31.87327393441568,_ProxyNode(1690)
LII_3,86.94,16.38,169.74,-1.0020587463981543,101.29697989586977,0.12169625219498453,6.447299299749627,31.61882007755051,_ProxyNode(1688)
LII_4,82.39,15.04,164.89,-1.0041060514590021,174.23882172572104,0.18804455030295397,10.673888370297714,31.078199250684875,_ProxyNode(1686)
LII_5,87.52,26.22,166.68,-1.0062708744911508,779.2895220537293,0.2946046302494092,17.06862727393539,32.688517190007595,_ProxyNode(1684)
LI_9,79.13,-14.0,170.45,-0.9997079870935472,180.70552367483796,0.1961573493315782,11.130630687857973,30.717038299794247,_ProxyNode(1674)
LII_1,84.37,1.85,181.14,-1.0011607288179505,189.71898617830033,0.2003965891618957,11.371782757120432,31.507927613050356,_ProxyNode(1673)
LII_2,77.91,-3.64,176.92,-1.0015098211688396,307.5277027406161,0.2717681667443403,15.807003602113948,31.49776948521616,_ProxyNode(1671)
LII_3,77.59,7.25,175.15,-1.001653777989353,60.73539799578286,0.07866494206927195,3.737478074783766,31.981193140521913,_ProxyNode(1669)
LII_4,81.19,-8.79,168.15,-1.0015805227235712,12.184956333625443,0.023977661401264245,0.09238744293372037,32.342665121666144,_ProxyNode(1667)
LII_5,75.32,1.81,161.99,-1.0016677074426785,20.17744878214718,0.032903548134200766,0.6971408244419344,32.13394034837887,_ProxyNode(1659)
LI_10,79.24,14.64,182.83,-1.0054454683916108,802.2907788259656,0.29744876837407,17.230747360249524,32.62946574199112,_ProxyNode(1658)
LI_1,73.18,3.16,102.66,-0.9205786108293359,101.70435480628052,0.13085837793386734,6.407778190493065,32.12294005555899,_ProxyNode(1656)
LII_1,75.79,-3.59,115.28,-0.9851555837644332,14.52696502127036,0.026843107512459465,0.3152481793513182,32.61658102233849,_ProxyNode(1650)
LII_2,69.75,3.2,114.82,-0.985362684673324,18.775200904408074,0.03167643015653133,0.632923786019532,32.45102924094395,_ProxyNode(1648)
LI_2,72.05,-4.89,109.62,-0.9849366914151236,18.971291972427327,0.0318320805158171,0.6255383407792046,32.716315311776256,_ProxyNode(1647)
LII_1,67.97,1.8,121.79,-1.0691111892413816,9.849667349991082,0.020713518640373765,-0.01751836862428746,32.536359633010996,_ProxyNode(1645)
LII_2,65.23,5.76,123.68,-1.0695251785533206,19.038825380858086,0.030038755227149962,0.6113617800181821,32.44572784654184,_ProxyNode(1643)
LII_3,58.58,6.71,119.72,-1.0700057051072958,66.05812787685169,0.07932774672040775,4.007932012332034,31.87773588885565,_ProxyNode(1641)
LII_4,61.97,4.74,119.91,-1.0702911884146988,40.06877249338021,0.05208912735871101,2.146350201944365,32.37705670033615,_ProxyNode(1639)
LI_3,66.0,6.48,122.03,-1.0688809132535195,97.2163481794133,0.10984386712865438,6.136865335057731,31.850799708980702,_ProxyNode(1630)
LII_1,69.39,-5.84,130.72,-1.129425815034748,7.934370182902291,0.018266026710403997,-0.14722836049410049,32.54633848489904,_ProxyNode(1629)
LII_2,72.65,-11.3,130.68,-1.1330477725074883,5.4767876682403545,0.016013850930215758,-0.3911130015183666,32.52370187772171,_ProxyNode(1627)
LII_3,73.48,-14.7,128.47,-1.1366451714844152,41.06843092634788,0.04983939184029479,2.1810371332816345,32.25693948407188,_ProxyNode(1625)
LII_4,80.19,-20.77,130.9,-1.1403058590835042,80.84074971719569,0.08753698053020996,4.975291492380968,31.851337933777632,_ProxyNode(1623)
LII_5,69.77,-23.21,126.41,-1.1437835793524478,117.99044766783432,0.1201793128758909,7.381808210321022,31.536710260489794,_ProxyNode(1621)
LII_6,76.11,-29.73,128.55,-1.1471231907636614,201.73154842630862,0.1822707383694094,11.96651814290972,31.025179391634374,_ProxyNode(1612)
LI_4,73.83,-9.77,127.71,-1.1259478761912554,9.721246072432132,0.019950455580068152,-0.011353953741352285,32.44515138627918,_ProxyNode(1611)
LII_1,65.29,3.16,141.45,-1.1992449547075261,20.430488103993767,0.028366781699247258,0.7814996572417918,32.48904654303331,_ProxyNode(1609)
LII_2,62.89,4.87,141.84,-1.202027531624657,119.77038045237425,0.11238303550234935,7.390280592148699,32.02670717752353,_ProxyNode(1607)
LII_3,56.63,4.62,139.21,-1.2045472465287435,32.01674269033052,0.03845027420777482,1.5654456053763113,32.3321446499842,_ProxyNode(1605)
LII_4,55.91,7.89,141.45,-1.2072513423019007,70.97544446900858,0.07263190197942584,4.330669813384905,32.01533646601588,_ProxyNode(1603)
LII_5,46.5,10.75,139.38,-1.209678430866969,102.98586493650892,0.0989347376695936,6.4168552062942155,31.709368170964726,_ProxyNode(1594)
LII_6,51.47,6.7,138.01,-1.2116454022830285,97.13280114395184,0.09383792876995307,6.038051596546865,31.880235352523144,_ProxyNode(1593)
LI_5,62.5,11.39,141.12,-1.197343727414403,60.01575378021566,0.06381551595576929,3.5904672607719768,32.19330719953786,_ProxyNode(1591)
LII_1,64.43,-4.54,151.88,-1.2637150805757758,50.38306217814492,0.05127915605083894,2.8546751629841616,32.32725254788243,_ProxyNode(1589)
LII_2,62.5,-10.46,153.18,-1.2673997328413964,175.10077445857445,0.13955291871433012,10.273003274396586,31.950626705616244,_ProxyNode(1587)
LII_3,59.62,-8.9,148.1,-1.2709978088571652,169.0301409057325,0.13643828776020347,10.044630785606635,31.772121497527053,_ProxyNode(1585)
LII_4,54.88,-11.04,144.91,-1.2743035461644387,92.80404750329164,0.0841827268437808,5.6800294128928215,31.75533226812725,_ProxyNode(1576)
LII_5,46.0,-13.53,148.05,-1.2773566518449284,114.68823161713958,0.09942627023104425,7.040185227202777,31.88415672426241,_ProxyNode(1575)
LII_6,45.94,-18.77,142.48,-1.2805205782136855,214.26425831984585,0.16053803248387552,12.22025766086471,31.33151699505279,_ProxyNode(1573)
